Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
Q,0.018904,0.963658,54
R,0.018904,0.963658,26
H,0.018905,0.963610,65
M,0.018905,0.963610,28
Q,0.018905,0.963610,70
R,0.018905,0.963610,48
H,0.018906,0.963574,75
M,0.018906,0.963574,28
Q,0.018906,0.963574,53
R,0.018906,0.963574,27
H,0.018907,0.963523,61
M,0.018907,0.963523,28
Q,0.018907,0.963523,56
R,0.018907,0.963523,29
H,0.018908,0.963529,71
M,0.018908,0.963529,29
Q,0.018908,0.963529,58
R,0.018908,0.963529,31
H,0.018909,0.963616,74
M,0.018909,0.963616,34
Q,0.018909,0.963616,60
R,0.018909,0.963616,28
H,0.018910,0.963537,83
M,0.018910,0.963537,31
Q,0.018910,0.963537,61
R,0.018910,0.963537,34
H,0.018911,0.963586,70
M,0.018911,0.963586,30
Q,0.018911,0.963586,56
R,0.018911,0.963586,27
H,0.018912,0.963540,64
M,0.018912,0.963540,27
Q,0.018912,0.963540,60
R,0.018912,0.963540,27
H,0.018913,0.963604,61
M,0.018913,0.963604,27
Q,0.018913,0.963604,48
R,0.018913,0.963604,27
H,0.018914,0.963599,62
M,0.018914,0.963599,27
Q,0.018914,0.963599,48
R,0.018914,0.963599,26
H,0.018915,0.963533,62
M,0.018915,0.963533,27
Q,0.018915,0.963533,54
R,0.018915,0.963533,30
H,0.018916,0.963650,72
M,0.018916,0.963650,29
Q,0.018916,0.963650,61
R,0.018916,0.963650,29
H,0.018917,0.963567,69
M,0.018917,0.963567,29
Q,0.018917,0.963567,62
R,0.018917,0.963567,35
H,0.018918,0.963587,72
M,0.018918,0.963587,27
Q,0.018918,0.963587,52
R,0.018918,0.963587,27
H,0.018919,0.963554,65
M,0.018919,0.963554,31
Q,0.018919,0.963554,57
R,0.018919,0.963554,27
H,0.018920,0.963522,63
M,0.018920,0.963522,29
Q,0.018920,0.963522,55
R,0.018920,0.963522,28
H,0.018921,0.963565,69
M,0.018921,0.963565,31
Q,0.018921,0.963565,58
R,0.018921,0.963565,28
H,0.018922,0.963544,67
M,0.018922,0.963544,27
Q,0.018922,0.963544,56
R,0.018922,0.963544,30
H,0.018923,0.963575,71
M,0.018923,0.963575,36
Q,0.018923,0.963575,57
R,0.018923,0.963575,28
H,0.018924,0.963593,66
M,0.018924,0.963593,28
Q,0.018924,0.963593,54
R,0.018924,0.963593,33
H,0.018925,0.963633,68
M,0.018925,0.963633,29
Q,0.018925,0.963633,56
R,0.018925,0.963633,29
H,0.018926,0.963599,66
M,0.018926,0.963599,31
Q,0.018926,0.963599,53
R,0.018926,0.963599,28
H,0.018927,0.963516,67
M,0.018927,0.963516,28
Q,0.018927,0.963516,62
R,0.018927,0.963516,28
H,0.018928,0.963523,61
M,0.018928,0.963523,27
Q,0.018928,0.963523,49
R,0.018928,0.963523,28
H,0.018929,0.963552,67
M,0.018929,0.963552,29
Q,0.018929,0.963552,65
R,0.018929,0.963552,29
H,0.018930,0.963563,68
M,0.018930,0.963563,29
Q,0.018930,0.963563,52
R,0.018930,0.963563,27
H,0.018931,0.963560,70
M,0.018931,0.963560,31
Q,0.018931,0.963560,55
R,0.018931,0.963560,29
H,0.018932,0.963505,69
M,0.018932,0.963505,30
Q,0.018932,0.963505,56
R,0.018932,0.963505,30
H,0.018933,0.963525,73
M,0.018933,0.963525,29
Q,0.018933,0.963525,61
R,0.018933,0.963525,30
H,0.018934,0.963586,71
M,0.018934,0.963586,30
Q,0.018934,0.963586,54
R,0.018934,0.963586,31
H,0.018935,0.963567,70
M,0.018935,0.963567,31
Q,0.018935,0.963567,57
R,0.018935,0.963567,27
H,0.018936,0.963477,71
M,0.018936,0.963477,28
Q,0.018936,0.963477,65
R,0.018936,0.963477,29
H,0.018937,0.963521,66
M,0.018937,0.963521,101
Q,0.018937,0.963521,71
R,0.018937,0.963521,30
H,0.018938,0.963551,68
M,0.018938,0.963551,29
Q,0.018938,0.963551,63
R,0.018938,0.963551,32
H,0.018939,0.963505,68
M,0.018939,0.963505,29
Q,0.018939,0.963505,54
R,0.018939,0.963505,32
H,0.018940,0.963537,89
M,0.018940,0.963537,27
Q,0.018940,0.963537,49
R,0.018940,0.963537,29
H,0.018941,0.963511,66
M,0.018941,0.963511,28
Q,0.018941,0.963511,56
R,0.018941,0.963511,27
H,0.018942,0.963497,61
M,0.018942,0.963497,28
Q,0.018942,0.963497,51
R,0.018942,0.963497,28
H,0.018943,0.963461,65
M,0.018943,0.963461,27
Q,0.018943,0.963461,55
R,0.018943,0.963461,28
H,0.018944,0.963499,63
M,0.018944,0.963499,27
Q,0.018944,0.963499,54
R,0.018944,0.963499,26
H,0.018945,0.963478,63
M,0.018945,0.963478,28
Q,0.018945,0.963478,49
R,0.018945,0.963478,28
H,0.018946,0.963512,67
M,0.018946,0.963512,28
Q,0.018946,0.963512,52
R,0.018946,0.963512,28
H,0.018947,0.963478,65
M,0.018947,0.963478,30
Q,0.018947,0.963478,59
R,0.018947,0.963478,29
H,0.018948,0.963542,65
M,0.018948,0.963542,33
Q,0.018948,0.963542,50
R,0.018948,0.963542,27
H,0.018949,0.963538,68
M,0.018949,0.963538,27
Q,0.018949,0.963538,51
R,0.018949,0.963538,27
H,0.018950,0.963533,68
M,0.018950,0.963533,29
Q,0.018950,0.963533,58
R,0.018950,0.963533,32
H,0.018951,0.963527,78
M,0.018951,0.963527,37
Q,0.018951,0.963527,58
R,0.018951,0.963527,26
H,0.018952,0.963418,64
M,0.018952,0.963418,29
Q,0.018952,0.963418,57
R,0.018952,0.963418,28
H,0.018953,0.963489,66
M,0.018953,0.963489,27
Q,0.018953,0.963489,54
R,0.018953,0.963489,41
H,0.018954,0.963449,67
M,0.018954,0.963449,28
Q,0.018954,0.963449,56
R,0.018954,0.963449,30
H,0.018955,0.963483,65
M,0.018955,0.963483,27
Q,0.018955,0.963483,51
R,0.018955,0.963483,29
H,0.018956,0.963538,64
M,0.018956,0.963538,29
Q,0.018956,0.963538,55
R,0.018956,0.963538,27
H,0.018957,0.963525,64
M,0.018957,0.963525,28
Q,0.018957,0.963525,65
R,0.018957,0.963525,26
H,0.018958,0.963505,62
M,0.018958,0.963505,28
Q,0.018958,0.963505,50
R,0.018958,0.963505,27
H,0.018959,0.963423,63
M,0.018959,0.963423,27
Q,0.018959,0.963423,62
R,0.018959,0.963423,27
H,0.018960,0.963483,62
M,0.018960,0.963483,31
Q,0.018960,0.963483,50
R,0.018960,0.963483,26
H,0.018961,0.963503,63
M,0.018961,0.963503,29
Q,0.018961,0.963503,58
R,0.018961,0.963503,28
H,0.018962,0.963484,63
M,0.018962,0.963484,27
Q,0.018962,0.963484,50
R,0.018962,0.963484,27
H,0.018963,0.963446,66
M,0.018963,0.963446,27
Q,0.018963,0.963446,52
R,0.018963,0.963446,27
H,0.018964,0.963420,65
M,0.018964,0.963420,27
Q,0.018964,0.963420,53
R,0.018964,0.963420,38
H,0.018965,0.963513,62
M,0.018965,0.963513,27
Q,0.018965,0.963513,58
R,0.018965,0.963513,32
H,0.018966,0.963433,62
M,0.018966,0.963433,27
Q,0.018966,0.963433,53
R,0.018966,0.963433,26
H,0.018967,0.963420,68
M,0.018967,0.963420,28
Q,0.018967,0.963420,56
R,0.018967,0.963420,27
H,0.018968,0.963464,60
M,0.018968,0.963464,27
Q,0.018968,0.963464,51
R,0.018968,0.963464,29
H,0.018969,0.963433,64
M,0.018969,0.963433,27
Q,0.018969,0.963433,51
R,0.018969,0.963433,29
H,0.018970,0.963457,69
M,0.018970,0.963457,31
Q,0.018970,0.963457,61
R,0.018970,0.963457,29
H,0.018971,0.963513,67
M,0.018971,0.963513,28
Q,0.018971,0.963513,50
R,0.018971,0.963513,28
H,0.018972,0.963484,71
M,0.018972,0.963484,36
Q,0.018972,0.963484,66
R,0.018972,0.963484,35
H,0.018973,0.963447,66
M,0.018973,0.963447,28
Q,0.018973,0.963447,48
R,0.018973,0.963447,28
H,0.018974,0.963465,69
M,0.018974,0.963465,29
Q,0.018974,0.963465,53
R,0.018974,0.963465,27
H,0.018975,0.963429,64
M,0.018975,0.963429,27
Q,0.018975,0.963429,54
R,0.018975,0.963429,27
H,0.018976,0.963419,63
M,0.018976,0.963419,28
Q,0.018976,0.963419,48
R,0.018976,0.963419,28
H,0.018977,0.963461,68
M,0.018977,0.963461,28
Q,0.018977,0.963461,53
R,0.018977,0.963461,27
H,0.018978,0.963476,71
M,0.018978,0.963476,28
Q,0.018978,0.963476,51
R,0.018978,0.963476,30
H,0.018979,0.963455,65
M,0.018979,0.963455,28
Q,0.018979,0.963455,49
R,0.018979,0.963455,29
H,0.018980,0.963470,63
M,0.018980,0.963470,28
Q,0.018980,0.963470,51
R,0.018980,0.963470,27
H,0.018981,0.963390,69
M,0.018981,0.963390,28
Q,0.018981,0.963390,50
R,0.018981,0.963390,28
H,0.018982,0.963433,63
M,0.018982,0.963433,27
Q,0.018982,0.963433,56
R,0.018982,0.963433,28
H,0.018983,0.963327,63
M,0.018983,0.963327,29
Q,0.018983,0.963327,54
R,0.018983,0.963327,29
H,0.018984,0.963423,67
M,0.018984,0.963423,28
Q,0.018984,0.963423,49
R,0.018984,0.963423,27
H,0.018985,0.963480,68
M,0.018985,0.963480,30
Q,0.018985,0.963480,56
R,0.018985,0.963480,28
H,0.018986,0.963383,64
M,0.018986,0.963383,28
Q,0.018986,0.963383,51
R,0.018986,0.963383,28
H,0.018987,0.963492,65
M,0.018987,0.963492,28
Q,0.018987,0.963492,51
R,0.018987,0.963492,28
H,0.018988,0.963437,64
M,0.018988,0.963437,28
Q,0.018988,0.963437,56
R,0.018988,0.963437,29
H,0.018989,0.963421,65
M,0.018989,0.963421,29
Q,0.018989,0.963421,54
R,0.018989,0.963421,27
H,0.018990,0.963479,66
M,0.018990,0.963479,30
Q,0.018990,0.963479,53
R,0.018990,0.963479,27
H,0.018991,0.963391,68
M,0.018991,0.963391,28
Q,0.018991,0.963391,51
R,0.018991,0.963391,30
H,0.018992,0.963478,67
M,0.018992,0.963478,28
Q,0.018992,0.963478,56
R,0.018992,0.963478,29
H,0.018993,0.963483,67
M,0.018993,0.963483,36
Q,0.018993,0.963483,53
R,0.018993,0.963483,27
H,0.018994,0.963436,64
M,0.018994,0.963436,28
Q,0.018994,0.963436,50
R,0.018994,0.963436,29
H,0.018995,0.963465,63
M,0.018995,0.963465,27
Q,0.018995,0.963465,51
R,0.018995,0.963465,28
H,0.018996,0.963441,67
M,0.018996,0.963441,32
Q,0.018996,0.963441,58
R,0.018996,0.963441,29
H,0.018997,0.963449,65
M,0.018997,0.963449,30
Q,0.018997,0.963449,51
R,0.018997,0.963449,27
H,0.018998,0.963376,64
M,0.018998,0.963376,29
Q,0.018998,0.963376,49
R,0.018998,0.963376,26
H,0.018999,0.963415,69
M,0.018999,0.963415,38
Q,0.018999,0.963415,64
R,0.018999,0.963415,31
H,0.019000,0.963435,120
M,0.019000,0.963435,30
Q,0.019000,0.963435,58
R,0.019000,0.963435,28
H,0.019001,0.963473,63
M,0.019001,0.963473,33
Q,0.019001,0.963473,55
R,0.019001,0.963473,29
H,0.019002,0.963439,68
M,0.019002,0.963439,29
Q,0.019002,0.963439,55
R,0.019002,0.963439,29
H,0.019003,0.963428,65
M,0.019003,0.963428,30
Q,0.019003,0.963428,55
R,0.019003,0.963428,31
H,0.019004,0.963378,66
M,0.019004,0.963378,30
Q,0.019004,0.963378,56
R,0.019004,0.963378,33
H,0.019005,0.963438,70
M,0.019005,0.963438,29
Q,0.019005,0.963438,61
R,0.019005,0.963438,30
H,0.019006,0.963359,64
M,0.019006,0.963359,27
Q,0.019006,0.963359,54
R,0.019006,0.963359,26
H,0.019007,0.963361,64
M,0.019007,0.963361,28
Q,0.019007,0.963361,54
R,0.019007,0.963361,27
H,0.019008,0.963380,66
M,0.019008,0.963380,29
Q,0.019008,0.963380,49
R,0.019008,0.963380,27
H,0.019009,0.963416,67
M,0.019009,0.963416,29
Q,0.019009,0.963416,52
R,0.019009,0.963416,27
H,0.019010,0.963378,61
M,0.019010,0.963378,27
Q,0.019010,0.963378,51
R,0.019010,0.963378,27
H,0.019011,0.963374,69
M,0.019011,0.963374,30
Q,0.019011,0.963374,48
R,0.019011,0.963374,26
H,0.019012,0.963405,62
M,0.019012,0.963405,28
Q,0.019012,0.963405,53
R,0.019012,0.963405,26
H,0.019013,0.963389,63
M,0.019013,0.963389,29
Q,0.019013,0.963389,62
R,0.019013,0.963389,28
H,0.019014,0.963461,81
M,0.019014,0.963461,30
Q,0.019014,0.963461,67
R,0.019014,0.963461,32
H,0.019015,0.963387,65
M,0.019015,0.963387,30
Q,0.019015,0.963387,56
R,0.019015,0.963387,29
H,0.019016,0.963398,73
M,0.019016,0.963398,29
Q,0.019016,0.963398,58
R,0.019016,0.963398,27
H,0.019017,0.963403,64
M,0.019017,0.963403,28
Q,0.019017,0.963403,54
R,0.019017,0.963403,29
H,0.019018,0.963357,62
M,0.019018,0.963357,27
Q,0.019018,0.963357,57
R,0.019018,0.963357,27
H,0.019019,0.963348,68
M,0.019019,0.963348,30
Q,0.019019,0.963348,50
R,0.019019,0.963348,28
H,0.019020,0.963390,69
M,0.019020,0.963390,34
Q,0.019020,0.963390,49
R,0.019020,0.963390,29
H,0.019021,0.963397,64
M,0.019021,0.963397,30
Q,0.019021,0.963397,53
R,0.019021,0.963397,27
H,0.019022,0.963365,68
M,0.019022,0.963365,30
Q,0.019022,0.963365,52
R,0.019022,0.963365,30
H,0.019023,0.963314,67
M,0.019023,0.963314,28
Q,0.019023,0.963314,58
R,0.019023,0.963314,26
H,0.019024,0.963350,60
M,0.019024,0.963350,27
Q,0.019024,0.963350,49
R,0.019024,0.963350,27
H,0.019025,0.963412,62
M,0.019025,0.963412,31
Q,0.019025,0.963412,62
R,0.019025,0.963412,28
H,0.019026,0.963462,65
M,0.019026,0.963462,28
Q,0.019026,0.963462,51
R,0.019026,0.963462,27
H,0.019027,0.963391,62
M,0.019027,0.963391,28
Q,0.019027,0.963391,52
R,0.019027,0.963391,26
H,0.019028,0.963368,62
M,0.019028,0.963368,27
Q,0.019028,0.963368,48
R,0.019028,0.963368,26
H,0.019029,0.963431,62
M,0.019029,0.963431,27
Q,0.019029,0.963431,51
R,0.019029,0.963431,26
H,0.019030,0.963435,62
M,0.019030,0.963435,27
Q,0.019030,0.963435,52
R,0.019030,0.963435,26
H,0.019031,0.963303,61
M,0.019031,0.963303,30
Q,0.019031,0.963303,54
R,0.019031,0.963303,26
H,0.019032,0.963388,62
M,0.019032,0.963388,27
Q,0.019032,0.963388,53
R,0.019032,0.963388,26
H,0.019033,0.963272,61
M,0.019033,0.963272,27
Q,0.019033,0.963272,52
R,0.019033,0.963272,27
H,0.019034,0.963304,60
M,0.019034,0.963304,27
Q,0.019034,0.963304,48
R,0.019034,0.963304,27
H,0.019035,0.963277,61
M,0.019035,0.963277,28
Q,0.019035,0.963277,53
R,0.019035,0.963277,27
H,0.019036,0.963387,67
M,0.019036,0.963387,30
Q,0.019036,0.963387,61
R,0.019036,0.963387,37
H,0.019037,0.963316,65
M,0.019037,0.963316,29
Q,0.019037,0.963316,54
R,0.019037,0.963316,26
H,0.019038,0.963315,64
M,0.019038,0.963315,28
Q,0.019038,0.963315,47
R,0.019038,0.963315,26
H,0.019039,0.963404,65
M,0.019039,0.963404,29
Q,0.019039,0.963404,52
R,0.019039,0.963404,28
H,0.019040,0.963406,65
M,0.019040,0.963406,28
Q,0.019040,0.963406,49
R,0.019040,0.963406,26
H,0.019041,0.963378,63
M,0.019041,0.963378,28
Q,0.019041,0.963378,53
R,0.019041,0.963378,30
H,0.019042,0.963298,78
M,0.019042,0.963298,31
Q,0.019042,0.963298,71
R,0.019042,0.963298,33
H,0.019043,0.963316,112
M,0.019043,0.963316,31
Q,0.019043,0.963316,56
R,0.019043,0.963316,27
H,0.019044,0.963299,63
M,0.019044,0.963299,28
Q,0.019044,0.963299,49
R,0.019044,0.963299,28
H,0.019045,0.963254,67
M,0.019045,0.963254,31
Q,0.019045,0.963254,57
R,0.019045,0.963254,34
H,0.019046,0.963367,74
M,0.019046,0.963367,37
Q,0.019046,0.963367,61
R,0.019046,0.963367,28
H,0.019047,0.963338,66
M,0.019047,0.963338,27
Q,0.019047,0.963338,55
R,0.019047,0.963338,31
H,0.019048,0.963311,65
M,0.019048,0.963311,28
Q,0.019048,0.963311,84
R,0.019048,0.963311,26
H,0.019049,0.963333,61
M,0.019049,0.963333,27
Q,0.019049,0.963333,49
R,0.019049,0.963333,27
H,0.019050,0.963275,63
M,0.019050,0.963275,27
Q,0.019050,0.963275,54
R,0.019050,0.963275,26
H,0.019051,0.963254,63
M,0.019051,0.963254,28
Q,0.019051,0.963254,49
R,0.019051,0.963254,26
H,0.019052,0.963288,62
M,0.019052,0.963288,27
Q,0.019052,0.963288,53
R,0.019052,0.963288,26
H,0.019053,0.963324,68
M,0.019053,0.963324,29
Q,0.019053,0.963324,48
R,0.019053,0.963324,26
H,0.019054,0.963369,65
M,0.019054,0.963369,30
Q,0.019054,0.963369,49
R,0.019054,0.963369,28
H,0.019055,0.963352,64
M,0.019055,0.963352,30
Q,0.019055,0.963352,55
R,0.019055,0.963352,26
H,0.019056,0.963276,66
M,0.019056,0.963276,27
Q,0.019056,0.963276,54
R,0.019056,0.963276,26
H,0.019057,0.963324,62
M,0.019057,0.963324,27
Q,0.019057,0.963324,52
R,0.019057,0.963324,29
H,0.019058,0.963345,60
M,0.019058,0.963345,28
Q,0.019058,0.963345,49
R,0.019058,0.963345,26
H,0.019059,0.963242,64
M,0.019059,0.963242,30
Q,0.019059,0.963242,49
R,0.019059,0.963242,26
H,0.019060,0.963347,62
M,0.019060,0.963347,27
Q,0.019060,0.963347,54
R,0.019060,0.963347,27
H,0.019061,0.963368,62
M,0.019061,0.963368,28
Q,0.019061,0.963368,48
R,0.019061,0.963368,26
H,0.019062,0.963314,61
M,0.019062,0.963314,27
Q,0.019062,0.963314,50
R,0.019062,0.963314,27
H,0.019063,0.963281,61
M,0.019063,0.963281,28
Q,0.019063,0.963281,53
R,0.019063,0.963281,26
H,0.019064,0.963311,61
M,0.019064,0.963311,29
Q,0.019064,0.963311,61
R,0.019064,0.963311,27
H,0.019065,0.963297,170
M,0.019065,0.963297,34
Q,0.019065,0.963297,57
R,0.019065,0.963297,28
H,0.019066,0.963292,63
M,0.019066,0.963292,27
Q,0.019066,0.963292,54
R,0.019066,0.963292,27
H,0.019067,0.963197,62
M,0.019067,0.963197,27
Q,0.019067,0.963197,60
R,0.019067,0.963197,28
H,0.019068,0.963244,70
M,0.019068,0.963244,31
Q,0.019068,0.963244,48
R,0.019068,0.963244,26
H,0.019069,0.963271,64
M,0.019069,0.963271,30
Q,0.019069,0.963271,50
R,0.019069,0.963271,27
H,0.019070,0.963240,63
M,0.019070,0.963240,27
Q,0.019070,0.963240,52
R,0.019070,0.963240,28
H,0.019071,0.963291,68
M,0.019071,0.963291,27
Q,0.019071,0.963291,49
R,0.019071,0.963291,27
H,0.019072,0.963235,61
M,0.019072,0.963235,28
Q,0.019072,0.963235,53
R,0.019072,0.963235,28
H,0.019073,0.963306,63
M,0.019073,0.963306,27
Q,0.019073,0.963306,56
R,0.019073,0.963306,26
H,0.019074,0.963281,61
M,0.019074,0.963281,29
Q,0.019074,0.963281,49
R,0.019074,0.963281,28
H,0.019075,0.963266,64
M,0.019075,0.963266,28
Q,0.019075,0.963266,51
R,0.019075,0.963266,27
H,0.019076,0.963249,63
M,0.019076,0.963249,27
Q,0.019076,0.963249,53
R,0.019076,0.963249,26
H,0.019077,0.963263,62
M,0.019077,0.963263,27
Q,0.019077,0.963263,49
R,0.019077,0.963263,27
H,0.019078,0.963236,61
M,0.019078,0.963236,27
Q,0.019078,0.963236,48
R,0.019078,0.963236,26
H,0.019079,0.963322,61
M,0.019079,0.963322,27
Q,0.019079,0.963322,52
R,0.019079,0.963322,26
H,0.019080,0.963204,62
M,0.019080,0.963204,27
Q,0.019080,0.963204,52
R,0.019080,0.963204,28
H,0.019081,0.963325,61
M,0.019081,0.963325,50
Q,0.019081,0.963325,57
R,0.019081,0.963325,32
H,0.019082,0.963251,63
M,0.019082,0.963251,29
Q,0.019082,0.963251,53
R,0.019082,0.963251,26
H,0.019083,0.963306,63
M,0.019083,0.963306,29
Q,0.019083,0.963306,48
R,0.019083,0.963306,26
H,0.019084,0.963265,61
M,0.019084,0.963265,28
Q,0.019084,0.963265,55
R,0.019084,0.963265,26
H,0.019085,0.963206,60
M,0.019085,0.963206,27
Q,0.019085,0.963206,48
R,0.019085,0.963206,26
H,0.019086,0.963256,68
M,0.019086,0.963256,28
Q,0.019086,0.963256,49
R,0.019086,0.963256,26
H,0.019087,0.963188,61
M,0.019087,0.963188,28
Q,0.019087,0.963188,51
R,0.019087,0.963188,26
H,0.019088,0.963246,61
M,0.019088,0.963246,27
Q,0.019088,0.963246,55
R,0.019088,0.963246,27
H,0.019089,0.963212,65
M,0.019089,0.963212,35
Q,0.019089,0.963212,56
R,0.019089,0.963212,27
H,0.019090,0.963234,61
M,0.019090,0.963234,27
Q,0.019090,0.963234,49
R,0.019090,0.963234,26
H,0.019091,0.963237,62
M,0.019091,0.963237,27
Q,0.019091,0.963237,51
R,0.019091,0.963237,27
H,0.019092,0.963276,64
M,0.019092,0.963276,27
Q,0.019092,0.963276,50
R,0.019092,0.963276,26
H,0.019093,0.963207,61
M,0.019093,0.963207,27
Q,0.019093,0.963207,51
R,0.019093,0.963207,27
H,0.019094,0.963214,60
M,0.019094,0.963214,27
Q,0.019094,0.963214,52
R,0.019094,0.963214,26
H,0.019095,0.963274,64
M,0.019095,0.963274,30
Q,0.019095,0.963274,49
R,0.019095,0.963274,26
H,0.019096,0.963294,60
M,0.019096,0.963294,28
Q,0.019096,0.963294,51
R,0.019096,0.963294,26
H,0.019097,0.963219,62
M,0.019097,0.963219,27
Q,0.019097,0.963219,48
R,0.019097,0.963219,26
H,0.019098,0.963196,61
M,0.019098,0.963196,27
Q,0.019098,0.963196,50
R,0.019098,0.963196,26
H,0.019099,0.963211,60
M,0.019099,0.963211,27
Q,0.019099,0.963211,56
R,0.019099,0.963211,26
H,0.019100,0.963259,61
M,0.019100,0.963259,28
Q,0.019100,0.963259,51
R,0.019100,0.963259,27
H,0.019101,0.963209,62
M,0.019101,0.963209,27
Q,0.019101,0.963209,55
R,0.019101,0.963209,26
H,0.019102,0.963208,61
M,0.019102,0.963208,39
Q,0.019102,0.963208,60
R,0.019102,0.963208,26
H,0.019103,0.963274,62
M,0.019103,0.963274,30
Q,0.019103,0.963274,54
R,0.019103,0.963274,28
H,0.019104,0.963272,64
M,0.019104,0.963272,29
Q,0.019104,0.963272,56
R,0.019104,0.963272,27
H,0.019105,0.963243,67
M,0.019105,0.963243,28
Q,0.019105,0.963243,54
R,0.019105,0.963243,27
H,0.019106,0.963197,63
M,0.019106,0.963197,27
Q,0.019106,0.963197,57
R,0.019106,0.963197,29
H,0.019107,0.963144,65
M,0.019107,0.963144,28
Q,0.019107,0.963144,63
R,0.019107,0.963144,27
H,0.019108,0.963182,66
M,0.019108,0.963182,28
Q,0.019108,0.963182,57
R,0.019108,0.963182,28
H,0.019109,0.963184,62
M,0.019109,0.963184,27
Q,0.019109,0.963184,62
R,0.019109,0.963184,28
H,0.019110,0.963205,67
M,0.019110,0.963205,28
Q,0.019110,0.963205,50
R,0.019110,0.963205,27
H,0.019111,0.963122,61
M,0.019111,0.963122,27
Q,0.019111,0.963122,100
R,0.019111,0.963122,37
H,0.019112,0.963197,73
M,0.019112,0.963197,29
Q,0.019112,0.963197,50
R,0.019112,0.963197,29
H,0.019113,0.963226,67
M,0.019113,0.963226,28
Q,0.019113,0.963226,62
R,0.019113,0.963226,28
H,0.019114,0.963142,64
M,0.019114,0.963142,31
Q,0.019114,0.963142,55
R,0.019114,0.963142,27
H,0.019115,0.963212,62
M,0.019115,0.963212,27
Q,0.019115,0.963212,93
R,0.019115,0.963212,42
H,0.019116,0.963120,63
M,0.019116,0.963120,28
Q,0.019116,0.963120,55
R,0.019116,0.963120,28
H,0.019117,0.963132,62
M,0.019117,0.963132,28
Q,0.019117,0.963132,49
R,0.019117,0.963132,28
H,0.019118,0.963200,63
M,0.019118,0.963200,27
Q,0.019118,0.963200,54
R,0.019118,0.963200,26
H,0.019119,0.963167,63
M,0.019119,0.963167,29
Q,0.019119,0.963167,60
R,0.019119,0.963167,27
H,0.019120,0.963225,64
M,0.019120,0.963225,27
Q,0.019120,0.963225,57
R,0.019120,0.963225,26
H,0.019121,0.963177,61
M,0.019121,0.963177,28
Q,0.019121,0.963177,48
R,0.019121,0.963177,27
H,0.019122,0.963158,65
M,0.019122,0.963158,29
Q,0.019122,0.963158,51
R,0.019122,0.963158,28
H,0.019123,0.963174,65
M,0.019123,0.963174,27
Q,0.019123,0.963174,55
R,0.019123,0.963174,26
H,0.019124,0.963111,62
M,0.019124,0.963111,27
Q,0.019124,0.963111,51
R,0.019124,0.963111,27
H,0.019125,0.963179,67
M,0.019125,0.963179,28
Q,0.019125,0.963179,53
R,0.019125,0.963179,27
H,0.019126,0.963169,61
M,0.019126,0.963169,27
Q,0.019126,0.963169,54
R,0.019126,0.963169,26
H,0.019127,0.963142,61
M,0.019127,0.963142,29
Q,0.019127,0.963142,50
R,0.019127,0.963142,27
H,0.019128,0.963212,72
M,0.019128,0.963212,28
Q,0.019128,0.963212,56
R,0.019128,0.963212,26
H,0.019129,0.963176,62
M,0.019129,0.963176,27
Q,0.019129,0.963176,54
R,0.019129,0.963176,27
H,0.019130,0.963130,65
M,0.019130,0.963130,27
Q,0.019130,0.963130,50
R,0.019130,0.963130,26
H,0.019131,0.963121,64
M,0.019131,0.963121,27
Q,0.019131,0.963121,53
R,0.019131,0.963121,26
H,0.019132,0.963209,61
M,0.019132,0.963209,28
Q,0.019132,0.963209,53
R,0.019132,0.963209,26
H,0.019133,0.963130,65
M,0.019133,0.963130,28
Q,0.019133,0.963130,52
R,0.019133,0.963130,27
H,0.019134,0.963134,65
M,0.019134,0.963134,28
Q,0.019134,0.963134,52
R,0.019134,0.963134,29
H,0.019135,0.963116,65
M,0.019135,0.963116,29
Q,0.019135,0.963116,51
R,0.019135,0.963116,26
H,0.019136,0.963140,66
M,0.019136,0.963140,28
Q,0.019136,0.963140,54
R,0.019136,0.963140,28
H,0.019137,0.963125,64
M,0.019137,0.963125,27
Q,0.019137,0.963125,55
R,0.019137,0.963125,29
H,0.019138,0.963134,64
M,0.019138,0.963134,29
Q,0.019138,0.963134,52
R,0.019138,0.963134,26
H,0.019139,0.963148,62
M,0.019139,0.963148,27
Q,0.019139,0.963148,53
R,0.019139,0.963148,27
H,0.019140,0.963149,61
M,0.019140,0.963149,28
Q,0.019140,0.963149,59
R,0.019140,0.963149,27
H,0.019141,0.963108,63
M,0.019141,0.963108,28
Q,0.019141,0.963108,53
R,0.019141,0.963108,27
H,0.019142,0.963158,65
M,0.019142,0.963158,29
Q,0.019142,0.963158,56
R,0.019142,0.963158,26
H,0.019143,0.963182,65
M,0.019143,0.963182,29
Q,0.019143,0.963182,58
R,0.019143,0.963182,26
H,0.019144,0.963163,65
M,0.019144,0.963163,28
Q,0.019144,0.963163,56
R,0.019144,0.963163,27
H,0.019145,0.963174,63
M,0.019145,0.963174,28
Q,0.019145,0.963174,50
R,0.019145,0.963174,27
H,0.019146,0.963158,64
M,0.019146,0.963158,27
Q,0.019146,0.963158,51
R,0.019146,0.963158,27
H,0.019147,0.963164,60
M,0.019147,0.963164,26
Q,0.019147,0.963164,54
R,0.019147,0.963164,27
H,0.019148,0.963110,61
M,0.019148,0.963110,27
