Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
M,0.3439,0.626369,84
Q,0.3439,0.626369,100
R,0.3439,0.626369,37
H,0.3440,0.626525,103
M,0.3440,0.626525,86
Q,0.3440,0.626525,96
R,0.3440,0.626525,30
H,0.3441,0.626540,98
M,0.3441,0.626540,85
Q,0.3441,0.626540,101
R,0.3441,0.626540,43
H,0.3442,0.626316,136
M,0.3442,0.626316,73
Q,0.3442,0.626316,111
R,0.3442,0.626316,50
H,0.3443,0.626269,125
M,0.3443,0.626269,87
Q,0.3443,0.626269,100
R,0.3443,0.626269,62
H,0.3444,0.626077,132
M,0.3444,0.626077,100
Q,0.3444,0.626077,100
R,0.3444,0.626077,35
H,0.3445,0.626320,119
M,0.3445,0.626320,76
Q,0.3445,0.626320,101
R,0.3445,0.626320,44
H,0.3446,0.625785,137
M,0.3446,0.625785,81
Q,0.3446,0.625785,98
R,0.3446,0.625785,38
H,0.3447,0.625962,114
M,0.3447,0.625962,69
Q,0.3447,0.625962,111
R,0.3447,0.625962,42
H,0.3448,0.625802,121
M,0.3448,0.625802,82
Q,0.3448,0.625802,107
R,0.3448,0.625802,34
H,0.3449,0.626377,121
M,0.3449,0.626377,77
Q,0.3449,0.626377,106
R,0.3449,0.626377,35
H,0.3450,0.625070,121
M,0.3450,0.625070,63
Q,0.3450,0.625070,105
R,0.3450,0.625070,35
H,0.3451,0.625682,130
M,0.3451,0.625682,83
Q,0.3451,0.625682,108
R,0.3451,0.625682,39
H,0.3452,0.626073,126
M,0.3452,0.626073,72
Q,0.3452,0.626073,113
R,0.3452,0.626073,37
H,0.3453,0.625602,120
M,0.3453,0.625602,71
Q,0.3453,0.625602,110
R,0.3453,0.625602,48
H,0.3454,0.625655,103
M,0.3454,0.625655,77
Q,0.3454,0.625655,108
R,0.3454,0.625655,33
H,0.3455,0.625275,129
M,0.3455,0.625275,74
Q,0.3455,0.625275,109
R,0.3455,0.625275,44
H,0.3456,0.625699,108
M,0.3456,0.625699,115
Q,0.3456,0.625699,95
R,0.3456,0.625699,32
H,0.3457,0.625147,120
M,0.3457,0.625147,74
Q,0.3457,0.625147,104
R,0.3457,0.625147,47
H,0.3458,0.625268,125
M,0.3458,0.625268,79
Q,0.3458,0.625268,110
R,0.3458,0.625268,29
H,0.3459,0.625598,125
M,0.3459,0.625598,78
Q,0.3459,0.625598,97
R,0.3459,0.625598,29
H,0.3460,0.624764,134
M,0.3460,0.624764,69
Q,0.3460,0.624764,94
R,0.3460,0.624764,36
H,0.3461,0.625220,116
M,0.3461,0.625220,84
Q,0.3461,0.625220,108
R,0.3461,0.625220,45
H,0.3462,0.625122,121
M,0.3462,0.625122,73
Q,0.3462,0.625122,96
R,0.3462,0.625122,43
H,0.3463,0.625542,113
M,0.3463,0.625542,79
Q,0.3463,0.625542,110
R,0.3463,0.625542,35
H,0.3464,0.625169,113
M,0.3464,0.625169,72
Q,0.3464,0.625169,103
R,0.3464,0.625169,42
H,0.3465,0.625535,134
M,0.3465,0.625535,80
Q,0.3465,0.625535,102
R,0.3465,0.625535,29
H,0.3466,0.625081,103
M,0.3466,0.625081,67
Q,0.3466,0.625081,100
R,0.3466,0.625081,36
H,0.3467,0.624891,113
M,0.3467,0.624891,92
Q,0.3467,0.624891,109
R,0.3467,0.624891,43
H,0.3468,0.624747,210
M,0.3468,0.624747,122
Q,0.3468,0.624747,116
R,0.3468,0.624747,37
H,0.3469,0.624674,108
M,0.3469,0.624674,83
Q,0.3469,0.624674,88
R,0.3469,0.624674,43
H,0.3470,0.624880,118
M,0.3470,0.624880,70
Q,0.3470,0.624880,106
R,0.3470,0.624880,39
H,0.3471,0.624940,116
M,0.3471,0.624940,73
Q,0.3471,0.624940,102
R,0.3471,0.624940,45
H,0.3472,0.624417,106
M,0.3472,0.624417,72
Q,0.3472,0.624417,100
R,0.3472,0.624417,48
H,0.3473,0.624557,110
M,0.3473,0.624557,80
Q,0.3473,0.624557,97
R,0.3473,0.624557,42
H,0.3474,0.624957,124
M,0.3474,0.624957,76
Q,0.3474,0.624957,89
R,0.3474,0.624957,32
H,0.3475,0.624492,131
M,0.3475,0.624492,70
Q,0.3475,0.624492,111
R,0.3475,0.624492,31
H,0.3476,0.624459,130
M,0.3476,0.624459,88
Q,0.3476,0.624459,108
R,0.3476,0.624459,41
H,0.3477,0.624516,129
M,0.3477,0.624516,75
Q,0.3477,0.624516,111
R,0.3477,0.624516,45
H,0.3478,0.624686,126
M,0.3478,0.624686,72
Q,0.3478,0.624686,109
R,0.3478,0.624686,41
H,0.3479,0.624796,125
M,0.3479,0.624796,67
Q,0.3479,0.624796,107
R,0.3479,0.624796,38
H,0.3480,0.624329,114
M,0.3480,0.624329,81
Q,0.3480,0.624329,87
R,0.3480,0.624329,41
H,0.3481,0.624261,97
M,0.3481,0.624261,88
Q,0.3481,0.624261,110
R,0.3481,0.624261,33
H,0.3482,0.623756,110
M,0.3482,0.623756,76
Q,0.3482,0.623756,111
R,0.3482,0.623756,39
H,0.3483,0.624424,122
M,0.3483,0.624424,73
Q,0.3483,0.624424,100
R,0.3483,0.624424,27
H,0.3484,0.624447,102
M,0.3484,0.624447,73
Q,0.3484,0.624447,111
R,0.3484,0.624447,37
H,0.3485,0.623943,109
M,0.3485,0.623943,70
Q,0.3485,0.623943,110
R,0.3485,0.623943,36
H,0.3486,0.623560,132
M,0.3486,0.623560,85
Q,0.3486,0.623560,106
R,0.3486,0.623560,59
H,0.3487,0.624306,113
M,0.3487,0.624306,75
Q,0.3487,0.624306,102
R,0.3487,0.624306,36
H,0.3488,0.624363,104
M,0.3488,0.624363,71
Q,0.3488,0.624363,106
R,0.3488,0.624363,34
H,0.3489,0.623498,122
M,0.3489,0.623498,98
Q,0.3489,0.623498,106
R,0.3489,0.623498,40
H,0.3490,0.623650,114
M,0.3490,0.623650,77
Q,0.3490,0.623650,93
R,0.3490,0.623650,35
H,0.3491,0.623351,169
M,0.3491,0.623351,96
Q,0.3491,0.623351,119
R,0.3491,0.623351,34
H,0.3492,0.623724,167
M,0.3492,0.623724,78
Q,0.3492,0.623724,113
R,0.3492,0.623724,41
H,0.3493,0.623852,191
M,0.3493,0.623852,94
Q,0.3493,0.623852,104
R,0.3493,0.623852,48
H,0.3494,0.623635,131
M,0.3494,0.623635,91
Q,0.3494,0.623635,111
R,0.3494,0.623635,34
H,0.3495,0.623613,139
M,0.3495,0.623613,71
Q,0.3495,0.623613,129
R,0.3495,0.623613,54
H,0.3496,0.623959,124
M,0.3496,0.623959,84
Q,0.3496,0.623959,110
R,0.3496,0.623959,44
H,0.3497,0.623582,130
M,0.3497,0.623582,77
Q,0.3497,0.623582,106
R,0.3497,0.623582,58
H,0.3498,0.623002,119
M,0.3498,0.623002,77
Q,0.3498,0.623002,96
R,0.3498,0.623002,29
H,0.3499,0.623384,126
M,0.3499,0.623384,77
Q,0.3499,0.623384,111
R,0.3499,0.623384,33
H,0.3500,0.623323,108
M,0.3500,0.623323,70
Q,0.3500,0.623323,93
R,0.3500,0.623323,33
H,0.3501,0.623095,129
M,0.3501,0.623095,78
Q,0.3501,0.623095,102
R,0.3501,0.623095,34
H,0.3502,0.623275,125
M,0.3502,0.623275,81
Q,0.3502,0.623275,105
R,0.3502,0.623275,45
H,0.3503,0.623007,119
M,0.3503,0.623007,92
Q,0.3503,0.623007,113
R,0.3503,0.623007,40
H,0.3504,0.623098,108
M,0.3504,0.623098,88
Q,0.3504,0.623098,99
R,0.3504,0.623098,29
H,0.3505,0.622836,102
M,0.3505,0.622836,100
Q,0.3505,0.622836,101
R,0.3505,0.622836,39
H,0.3506,0.622894,103
M,0.3506,0.622894,73
Q,0.3506,0.622894,108
R,0.3506,0.622894,34
H,0.3507,0.623473,123
M,0.3507,0.623473,70
Q,0.3507,0.623473,106
R,0.3507,0.623473,42
H,0.3508,0.622578,105
M,0.3508,0.622578,80
Q,0.3508,0.622578,122
R,0.3508,0.622578,29
H,0.3509,0.623036,127
M,0.3509,0.623036,88
Q,0.3509,0.623036,109
R,0.3509,0.623036,45
H,0.3510,0.622886,126
M,0.3510,0.622886,72
Q,0.3510,0.622886,104
R,0.3510,0.622886,33
H,0.3511,0.622609,114
M,0.3511,0.622609,76
Q,0.3511,0.622609,121
R,0.3511,0.622609,43
H,0.3512,0.622326,138
M,0.3512,0.622326,88
Q,0.3512,0.622326,105
R,0.3512,0.622326,40
H,0.3513,0.622942,125
M,0.3513,0.622942,84
Q,0.3513,0.622942,118
R,0.3513,0.622942,36
H,0.3514,0.622965,128
M,0.3514,0.622965,101
Q,0.3514,0.622965,101
R,0.3514,0.622965,39
H,0.3515,0.622652,115
M,0.3515,0.622652,70
Q,0.3515,0.622652,108
R,0.3515,0.622652,49
H,0.3516,0.622260,123
M,0.3516,0.622260,88
Q,0.3516,0.622260,109
R,0.3516,0.622260,43
H,0.3517,0.621966,127
M,0.3517,0.621966,77
Q,0.3517,0.621966,96
R,0.3517,0.621966,41
H,0.3518,0.622332,133
M,0.3518,0.622332,85
Q,0.3518,0.622332,119
R,0.3518,0.622332,40
H,0.3519,0.622720,134
M,0.3519,0.622720,79
Q,0.3519,0.622720,107
R,0.3519,0.622720,35
H,0.3520,0.622303,116
M,0.3520,0.622303,96
Q,0.3520,0.622303,125
R,0.3520,0.622303,43
H,0.3521,0.622003,116
M,0.3521,0.622003,94
Q,0.3521,0.622003,106
R,0.3521,0.622003,50
H,0.3522,0.621926,141
M,0.3522,0.621926,93
Q,0.3522,0.621926,159
R,0.3522,0.621926,111
H,0.3523,0.622401,133
M,0.3523,0.622401,76
Q,0.3523,0.622401,127
R,0.3523,0.622401,42
H,0.3524,0.622146,140
M,0.3524,0.622146,80
Q,0.3524,0.622146,102
R,0.3524,0.622146,46
H,0.3525,0.622006,148
M,0.3525,0.622006,83
Q,0.3525,0.622006,123
R,0.3525,0.622006,41
H,0.3526,0.621802,130
M,0.3526,0.621802,89
Q,0.3526,0.621802,113
R,0.3526,0.621802,43
H,0.3527,0.621802,126
M,0.3527,0.621802,94
Q,0.3527,0.621802,121
R,0.3527,0.621802,59
H,0.3528,0.622487,110
M,0.3528,0.622487,85
Q,0.3528,0.622487,112
R,0.3528,0.622487,37
H,0.3529,0.621663,132
M,0.3529,0.621663,98
Q,0.3529,0.621663,130
R,0.3529,0.621663,29
H,0.3530,0.622138,116
M,0.3530,0.622138,71
Q,0.3530,0.622138,108
R,0.3530,0.622138,45
H,0.3531,0.621783,126
M,0.3531,0.621783,85
Q,0.3531,0.621783,117
R,0.3531,0.621783,32
H,0.3532,0.621650,115
M,0.3532,0.621650,67
Q,0.3532,0.621650,100
R,0.3532,0.621650,53
H,0.3533,0.622142,126
M,0.3533,0.622142,83
Q,0.3533,0.622142,117
R,0.3533,0.622142,36
H,0.3534,0.621904,120
M,0.3534,0.621904,89
Q,0.3534,0.621904,106
R,0.3534,0.621904,30
H,0.3535,0.621783,123
M,0.3535,0.621783,80
Q,0.3535,0.621783,107
R,0.3535,0.621783,44
H,0.3536,0.621925,114
M,0.3536,0.621925,79
Q,0.3536,0.621925,111
R,0.3536,0.621925,31
H,0.3537,0.621075,126
M,0.3537,0.621075,78
Q,0.3537,0.621075,107
R,0.3537,0.621075,56
H,0.3538,0.621329,115
M,0.3538,0.621329,77
Q,0.3538,0.621329,115
R,0.3538,0.621329,40
H,0.3539,0.621833,134
M,0.3539,0.621833,100
Q,0.3539,0.621833,99
R,0.3539,0.621833,30
H,0.3540,0.621018,131
M,0.3540,0.621018,90
Q,0.3540,0.621018,99
R,0.3540,0.621018,41
H,0.3541,0.621078,140
M,0.3541,0.621078,77
Q,0.3541,0.621078,99
R,0.3541,0.621078,42
H,0.3542,0.621255,146
M,0.3542,0.621255,85
Q,0.3542,0.621255,96
R,0.3542,0.621255,37
H,0.3543,0.621221,123
M,0.3543,0.621221,84
Q,0.3543,0.621221,104
R,0.3543,0.621221,33
H,0.3544,0.620820,145
M,0.3544,0.620820,91
Q,0.3544,0.620820,135
R,0.3544,0.620820,33
H,0.3545,0.620846,122
M,0.3545,0.620846,76
Q,0.3545,0.620846,113
R,0.3545,0.620846,45
H,0.3546,0.621026,122
M,0.3546,0.621026,81
Q,0.3546,0.621026,163
R,0.3546,0.621026,41
H,0.3547,0.621277,124
M,0.3547,0.621277,80
Q,0.3547,0.621277,109
R,0.3547,0.621277,40
H,0.3548,0.621002,106
M,0.3548,0.621002,86
Q,0.3548,0.621002,168
R,0.3548,0.621002,47
H,0.3549,0.620903,117
M,0.3549,0.620903,77
Q,0.3549,0.620903,103
R,0.3549,0.620903,31
H,0.3550,0.620644,142
M,0.3550,0.620644,82
Q,0.3550,0.620644,144
R,0.3550,0.620644,45
H,0.3551,0.620461,114
M,0.3551,0.620461,83
Q,0.3551,0.620461,112
R,0.3551,0.620461,40
H,0.3552,0.620554,118
M,0.3552,0.620554,78
Q,0.3552,0.620554,119
R,0.3552,0.620554,58
H,0.3553,0.620728,139
M,0.3553,0.620728,89
Q,0.3553,0.620728,123
R,0.3553,0.620728,35
H,0.3554,0.620804,123
M,0.3554,0.620804,80
Q,0.3554,0.620804,105
R,0.3554,0.620804,42
H,0.3555,0.620781,138
M,0.3555,0.620781,87
Q,0.3555,0.620781,107
R,0.3555,0.620781,42
H,0.3556,0.621079,138
M,0.3556,0.621079,89
Q,0.3556,0.621079,93
R,0.3556,0.621079,37
H,0.3557,0.620643,147
M,0.3557,0.620643,73
Q,0.3557,0.620643,107
R,0.3557,0.620643,49
H,0.3558,0.621056,114
M,0.3558,0.621056,87
Q,0.3558,0.621056,103
R,0.3558,0.621056,39
H,0.3559,0.620549,142
M,0.3559,0.620549,80
Q,0.3559,0.620549,109
R,0.3559,0.620549,33
H,0.3560,0.620799,136
M,0.3560,0.620799,85
Q,0.3560,0.620799,94
R,0.3560,0.620799,34
H,0.3561,0.620492,138
M,0.3561,0.620492,80
Q,0.3561,0.620492,123
R,0.3561,0.620492,35
H,0.3562,0.620408,122
M,0.3562,0.620408,81
Q,0.3562,0.620408,120
R,0.3562,0.620408,47
H,0.3563,0.620357,126
M,0.3563,0.620357,79
Q,0.3563,0.620357,107
R,0.3563,0.620357,47
H,0.3564,0.620076,126
M,0.3564,0.620076,92
Q,0.3564,0.620076,102
R,0.3564,0.620076,47
H,0.3565,0.620368,121
M,0.3565,0.620368,87
Q,0.3565,0.620368,111
R,0.3565,0.620368,35
H,0.3566,0.619606,98
M,0.3566,0.619606,73
Q,0.3566,0.619606,105
R,0.3566,0.619606,53
H,0.3567,0.619796,134
M,0.3567,0.619796,82
Q,0.3567,0.619796,125
R,0.3567,0.619796,41
H,0.3568,0.620230,115
M,0.3568,0.620230,79
Q,0.3568,0.620230,110
R,0.3568,0.620230,36
H,0.3569,0.619852,106
M,0.3569,0.619852,83
Q,0.3569,0.619852,150
R,0.3569,0.619852,28
H,0.3570,0.619705,114
M,0.3570,0.619705,80
Q,0.3570,0.619705,106
R,0.3570,0.619705,46
H,0.3571,0.620132,132
M,0.3571,0.620132,79
Q,0.3571,0.620132,117
R,0.3571,0.620132,63
H,0.3572,0.619866,128
M,0.3572,0.619866,78
Q,0.3572,0.619866,101
R,0.3572,0.619866,48
H,0.3573,0.619670,131
M,0.3573,0.619670,90
Q,0.3573,0.619670,126
R,0.3573,0.619670,43
H,0.3574,0.619801,141
M,0.3574,0.619801,81
Q,0.3574,0.619801,102
R,0.3574,0.619801,46
H,0.3575,0.619738,127
M,0.3575,0.619738,104
Q,0.3575,0.619738,117
R,0.3575,0.619738,43
H,0.3576,0.619658,128
M,0.3576,0.619658,80
Q,0.3576,0.619658,113
R,0.3576,0.619658,41
H,0.3577,0.619891,134
M,0.3577,0.619891,90
Q,0.3577,0.619891,111
R,0.3577,0.619891,49
H,0.3578,0.619267,138
M,0.3578,0.619267,80
Q,0.3578,0.619267,119
R,0.3578,0.619267,37
H,0.3579,0.619339,134
M,0.3579,0.619339,93
Q,0.3579,0.619339,113
R,0.3579,0.619339,32
H,0.3580,0.619717,119
M,0.3580,0.619717,80
Q,0.3580,0.619717,121
R,0.3580,0.619717,39
H,0.3581,0.618806,125
M,0.3581,0.618806,90
Q,0.3581,0.618806,99
R,0.3581,0.618806,38
H,0.3582,0.619081,131
M,0.3582,0.619081,81
Q,0.3582,0.619081,117
R,0.3582,0.619081,56
H,0.3583,0.619206,130
M,0.3583,0.619206,94
Q,0.3583,0.619206,109
R,0.3583,0.619206,35
H,0.3584,0.619569,130
M,0.3584,0.619569,90
Q,0.3584,0.619569,100
R,0.3584,0.619569,43
H,0.3585,0.618889,126
M,0.3585,0.618889,77
Q,0.3585,0.618889,104
R,0.3585,0.618889,30
H,0.3586,0.619394,136
M,0.3586,0.619394,86
Q,0.3586,0.619394,103
R,0.3586,0.619394,45
H,0.3587,0.618682,133
M,0.3587,0.618682,75
Q,0.3587,0.618682,119
R,0.3587,0.618682,35
H,0.3588,0.619292,133
M,0.3588,0.619292,79
Q,0.3588,0.619292,116
R,0.3588,0.619292,51
H,0.3589,0.618699,134
M,0.3589,0.618699,84
Q,0.3589,0.618699,112
R,0.3589,0.618699,41
H,0.3590,0.618858,135
M,0.3590,0.618858,91
Q,0.3590,0.618858,113
R,0.3590,0.618858,30
H,0.3591,0.618672,149
M,0.3591,0.618672,94
Q,0.3591,0.618672,115
R,0.3591,0.618672,32
H,0.3592,0.618976,130
M,0.3592,0.618976,82
Q,0.3592,0.618976,109
R,0.3592,0.618976,42
H,0.3593,0.618737,143
M,0.3593,0.618737,86
Q,0.3593,0.618737,124
R,0.3593,0.618737,33
H,0.3594,0.618802,126
M,0.3594,0.618802,90
Q,0.3594,0.618802,102
R,0.3594,0.618802,42
H,0.3595,0.619067,196
M,0.3595,0.619067,99
Q,0.3595,0.619067,94
R,0.3595,0.619067,34
H,0.3596,0.618871,131
M,0.3596,0.618871,90
Q,0.3596,0.618871,119
R,0.3596,0.618871,31
H,0.3597,0.618424,108
M,0.3597,0.618424,105
Q,0.3597,0.618424,105
R,0.3597,0.618424,40
H,0.3598,0.618858,120
M,0.3598,0.618858,88
Q,0.3598,0.618858,104
R,0.3598,0.618858,34
H,0.3599,0.618505,135
M,0.3599,0.618505,82
Q,0.3599,0.618505,97
R,0.3599,0.618505,40
H,0.3600,0.618794,143
M,0.3600,0.618794,153
Q,0.3600,0.618794,129
R,0.3600,0.618794,42
H,0.3601,0.618099,158
M,0.3601,0.618099,103
Q,0.3601,0.618099,105
R,0.3601,0.618099,49
H,0.3602,0.618278,134
M,0.3602,0.618278,81
Q,0.3602,0.618278,107
R,0.3602,0.618278,57
H,0.3603,0.618049,128
M,0.3603,0.618049,76
Q,0.3603,0.618049,106
R,0.3603,0.618049,53
H,0.3604,0.618126,128
M,0.3604,0.618126,86
Q,0.3604,0.618126,133
R,0.3604,0.618126,36
H,0.3605,0.618374,123
M,0.3605,0.618374,76
Q,0.3605,0.618374,94
R,0.3605,0.618374,31
H,0.3606,0.617902,127
M,0.3606,0.617902,68
Q,0.3606,0.617902,110
R,0.3606,0.617902,50
H,0.3607,0.617891,107
M,0.3607,0.617891,73
Q,0.3607,0.617891,115
R,0.3607,0.617891,63
H,0.3608,0.618286,114
M,0.3608,0.618286,74
Q,0.3608,0.618286,98
R,0.3608,0.618286,35
H,0.3609,0.618385,115
M,0.3609,0.618385,86
Q,0.3609,0.618385,116
R,0.3609,0.618385,42
H,0.3610,0.618118,128
M,0.3610,0.618118,83
Q,0.3610,0.618118,119
R,0.3610,0.618118,53
H,0.3611,0.617834,127
M,0.3611,0.617834,82
Q,0.3611,0.617834,106
R,0.3611,0.617834,50
H,0.3612,0.617817,162
M,0.3612,0.617817,130
Q,0.3612,0.617817,144
R,0.3612,0.617817,75
H,0.3613,0.617653,170
M,0.3613,0.617653,194
Q,0.3613,0.617653,212
R,0.3613,0.617653,43
H,0.3614,0.617805,239
M,0.3614,0.617805,184
Q,0.3614,0.617805,140
R,0.3614,0.617805,45
H,0.3615,0.617871,121
M,0.3615,0.617871,79
Q,0.3615,0.617871,102
R,0.3615,0.617871,35
H,0.3616,0.617883,132
M,0.3616,0.617883,78
Q,0.3616,0.617883,121
R,0.3616,0.617883,102
H,0.3617,0.617683,124
M,0.3617,0.617683,84
Q,0.3617,0.617683,111
R,0.3617,0.617683,44
H,0.3618,0.617405,152
M,0.3618,0.617405,89
Q,0.3618,0.617405,152
R,0.3618,0.617405,36
H,0.3619,0.618234,118
M,0.3619,0.618234,93
Q,0.3619,0.618234,114
R,0.3619,0.618234,40
H,0.3620,0.617649,116
M,0.3620,0.617649,71
Q,0.3620,0.617649,111
R,0.3620,0.617649,29
H,0.3621,0.617370,112
M,0.3621,0.617370,73
Q,0.3621,0.617370,99
R,0.3621,0.617370,44
H,0.3622,0.616989,136
M,0.3622,0.616989,78
Q,0.3622,0.616989,110
R,0.3622,0.616989,56
H,0.3623,0.617762,253
M,0.3623,0.617762,104
Q,0.3623,0.617762,112
R,0.3623,0.617762,49
H,0.3624,0.617679,113
M,0.3624,0.617679,92
Q,0.3624,0.617679,98
R,0.3624,0.617679,42
H,0.3625,0.617491,111
M,0.3625,0.617491,64
Q,0.3625,0.617491,105
R,0.3625,0.617491,35
H,0.3626,0.617201,107
M,0.3626,0.617201,85
Q,0.3626,0.617201,94
R,0.3626,0.617201,47
H,0.3627,0.617529,115
M,0.3627,0.617529,79
Q,0.3627,0.617529,107
R,0.3627,0.617529,47
H,0.3628,0.617084,122
M,0.3628,0.617084,75
Q,0.3628,0.617084,107
R,0.3628,0.617084,30
H,0.3629,0.617300,123
M,0.3629,0.617300,78
Q,0.3629,0.617300,91
R,0.3629,0.617300,33
H,0.3630,0.616949,119
M,0.3630,0.616949,74
Q,0.3630,0.616949,110
R,0.3630,0.616949,37
H,0.3631,0.616976,115
M,0.3631,0.616976,75
Q,0.3631,0.616976,108
R,0.3631,0.616976,35
H,0.3632,0.616593,117
M,0.3632,0.616593,102
Q,0.3632,0.616593,100
R,0.3632,0.616593,36
H,0.3633,0.617349,112
M,0.3633,0.617349,83
Q,0.3633,0.617349,102
R,0.3633,0.617349,44
H,0.3634,0.616479,131
M,0.3634,0.616479,80
Q,0.3634,0.616479,102
R,0.3634,0.616479,42
H,0.3635,0.616649,126
M,0.3635,0.616649,87
Q,0.3635,0.616649,99
R,0.3635,0.616649,47
H,0.3636,0.616863,121
M,0.3636,0.616863,69
Q,0.3636,0.616863,99
R,0.3636,0.616863,37
H,0.3637,0.616546,129
M,0.3637,0.616546,97
Q,0.3637,0.616546,116
R,0.3637,0.616546,38
H,0.3638,0.616729,126
M,0.3638,0.616729,79
Q,0.3638,0.616729,117
R,0.3638,0.616729,44
H,0.3639,0.616442,127
M,0.3639,0.616442,75
Q,0.3639,0.616442,105
R,0.3639,0.616442,34
H,0.3640,0.616361,125
M,0.3640,0.616361,74
Q,0.3640,0.616361,111
R,0.3640,0.616361,38
H,0.3641,0.616786,107
M,0.3641,0.616786,81
Q,0.3641,0.616786,111
R,0.3641,0.616786,39
H,0.3642,0.616598,116
M,0.3642,0.616598,90
Q,0.3642,0.616598,124
R,0.3642,0.616598,46
H,0.3643,0.616207,136
M,0.3643,0.616207,83
Q,0.3643,0.616207,107
R,0.3643,0.616207,29
H,0.3644,0.615938,120
M,0.3644,0.615938,81
Q,0.3644,0.615938,93
R,0.3644,0.615938,28
H,0.3645,0.616059,130
M,0.3645,0.616059,70
Q,0.3645,0.616059,112
R,0.3645,0.616059,32
H,0.3646,0.615975,128
M,0.3646,0.615975,79
Q,0.3646,0.615975,110
R,0.3646,0.615975,32
H,0.3647,0.616494,101
M,0.3647,0.616494,82
Q,0.3647,0.616494,115
R,0.3647,0.616494,47
H,0.3648,0.616244,96
M,0.3648,0.616244,84
Q,0.3648,0.616244,104
R,0.3648,0.616244,43
H,0.3649,0.616305,126
M,0.3649,0.616305,93
Q,0.3649,0.616305,95
R,0.3649,0.616305,42
H,0.3650,0.616166,127
M,0.3650,0.616166,79
Q,0.3650,0.616166,105
R,0.3650,0.616166,41
H,0.3651,0.616088,121
M,0.3651,0.616088,86
Q,0.3651,0.616088,107
R,0.3651,0.616088,41
H,0.3652,0.616252,127
M,0.3652,0.616252,78
Q,0.3652,0.616252,100
R,0.3652,0.616252,38
H,0.3653,0.616422,110
M,0.3653,0.616422,78
Q,0.3653,0.616422,111
R,0.3653,0.616422,55
H,0.3654,0.615692,118
M,0.3654,0.615692,78
Q,0.3654,0.615692,129
R,0.3654,0.615692,33
H,0.3655,0.615464,113
M,0.3655,0.615464,81
Q,0.3655,0.615464,110
R,0.3655,0.615464,36
H,0.3656,0.615595,119
M,0.3656,0.615595,72
Q,0.3656,0.615595,106
R,0.3656,0.615595,47
H,0.3657,0.615750,137
M,0.3657,0.615750,92
Q,0.3657,0.615750,120
R,0.3657,0.615750,68
H,0.3658,0.615893,105
M,0.3658,0.615893,74
Q,0.3658,0.615893,97
R,0.3658,0.615893,39
H,0.3659,0.616214,136
M,0.3659,0.616214,91
Q,0.3659,0.616214,103
R,0.3659,0.616214,40
H,0.3660,0.615984,138
M,0.3660,0.615984,69
Q,0.3660,0.615984,102
R,0.3660,0.615984,34
H,0.3661,0.616116,123
M,0.3661,0.616116,73
Q,0.3661,0.616116,107
R,0.3661,0.616116,38
H,0.3662,0.615508,118
M,0.3662,0.615508,76
Q,0.3662,0.615508,106
R,0.3662,0.615508,38
H,0.3663,0.615722,130
M,0.3663,0.615722,75
Q,0.3663,0.615722,109
R,0.3663,0.615722,29
H,0.3664,0.615793,114
M,0.3664,0.615793,95
Q,0.3664,0.615793,117
R,0.3664,0.615793,47
H,0.3665,0.615376,125
M,0.3665,0.615376,77
Q,0.3665,0.615376,128
R,0.3665,0.615376,33
H,0.3666,0.615300,134
M,0.3666,0.615300,86
Q,0.3666,0.615300,110
R,0.3666,0.615300,48
H,0.3667,0.615495,107
M,0.3667,0.615495,81
Q,0.3667,0.615495,124
R,0.3667,0.615495,40
H,0.3668,0.615238,121
M,0.3668,0.615238,94
Q,0.3668,0.615238,108
R,0.3668,0.615238,32
H,0.3669,0.615396,124
M,0.3669,0.615396,80
Q,0.3669,0.615396,94
R,0.3669,0.615396,33
H,0.3670,0.615084,104
M,0.3670,0.615084,84
Q,0.3670,0.615084,105
R,0.3670,0.615084,41
H,0.3671,0.614811,101
M,0.3671,0.614811,74
Q,0.3671,0.614811,100
R,0.3671,0.614811,31
H,0.3672,0.615352,118
M,0.3672,0.615352,82
Q,0.3672,0.615352,115
R,0.3672,0.615352,40
H,0.3673,0.615330,119
M,0.3673,0.615330,85
Q,0.3673,0.615330,101
R,0.3673,0.615330,47
H,0.3674,0.615011,122
M,0.3674,0.615011,99
Q,0.3674,0.615011,107
R,0.3674,0.615011,36
H,0.3675,0.614818,141
M,0.3675,0.614818,74
Q,0.3675,0.614818,100
R,0.3675,0.614818,43
H,0.3676,0.614780,141
M,0.3676,0.614780,81
Q,0.3676,0.614780,107
R,0.3676,0.614780,33
H,0.3677,0.614639,128
M,0.3677,0.614639,89
Q,0.3677,0.614639,92
R,0.3677,0.614639,42
H,0.3678,0.614672,127
M,0.3678,0.614672,81
Q,0.3678,0.614672,98
R,0.3678,0.614672,39
H,0.3679,0.614533,123
M,0.3679,0.614533,80
Q,0.3679,0.614533,110
R,0.3679,0.614533,39
H,0.3680,0.614844,121
M,0.3680,0.614844,87
Q,0.3680,0.614844,98
R,0.3680,0.614844,38
H,0.3681,0.614528,112
M,0.3681,0.614528,83
Q,0.3681,0.614528,91
R,0.3681,0.614528,41
H,0.3682,0.615496,152
M,0.3682,0.615496,83
Q,0.3682,0.615496,115
R,0.3682,0.615496,51
H,0.3683,0.614744,136
M,0.3683,0.614744,93
Q,0.3683,0.614744,124
R,0.3683,0.614744,44
H,0.3684,0.614546,115
