Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
Q,0.00243,0.995166,90
R,0.00243,0.995166,34
H,0.00244,0.995153,66
M,0.00244,0.995153,25
Q,0.00244,0.995153,103
R,0.00244,0.995153,34
H,0.00245,0.995116,62
M,0.00245,0.995116,24
Q,0.00245,0.995116,69
R,0.00245,0.995116,37
H,0.00246,0.995107,59
M,0.00246,0.995107,24
Q,0.00246,0.995107,87
R,0.00246,0.995107,30
H,0.00247,0.995085,61
M,0.00247,0.995085,28
Q,0.00247,0.995085,65
R,0.00247,0.995085,34
H,0.00248,0.995066,63
M,0.00248,0.995066,33
Q,0.00248,0.995066,84
R,0.00248,0.995066,26
H,0.00249,0.995048,61
M,0.00249,0.995048,31
Q,0.00249,0.995048,108
R,0.00249,0.995048,26
H,0.00250,0.995029,54
M,0.00250,0.995029,27
Q,0.00250,0.995029,51
R,0.00250,0.995029,44
H,0.00251,0.995006,52
M,0.00251,0.995006,25
Q,0.00251,0.995006,64
R,0.00251,0.995006,29
H,0.00252,0.994993,56
M,0.00252,0.994993,31
Q,0.00252,0.994993,69
R,0.00252,0.994993,28
H,0.00253,0.994960,64
M,0.00253,0.994960,25
Q,0.00253,0.994960,84
R,0.00253,0.994960,27
H,0.00254,0.994943,70
M,0.00254,0.994943,29
Q,0.00254,0.994943,73
R,0.00254,0.994943,26
H,0.00255,0.994934,67
M,0.00255,0.994934,25
Q,0.00255,0.994934,81
R,0.00255,0.994934,32
H,0.00256,0.994910,66
M,0.00256,0.994910,24
Q,0.00256,0.994910,61
R,0.00256,0.994910,29
H,0.00257,0.994881,55
M,0.00257,0.994881,37
Q,0.00257,0.994881,78
R,0.00257,0.994881,27
H,0.00258,0.994870,58
M,0.00258,0.994870,29
Q,0.00258,0.994870,53
R,0.00258,0.994870,36
H,0.00259,0.994848,67
M,0.00259,0.994848,25
Q,0.00259,0.994848,78
R,0.00259,0.994848,31
H,0.00260,0.994832,59
M,0.00260,0.994832,25
Q,0.00260,0.994832,99
R,0.00260,0.994832,36
H,0.00261,0.994809,63
M,0.00261,0.994809,28
Q,0.00261,0.994809,109
R,0.00261,0.994809,43
H,0.00262,0.994775,70
M,0.00262,0.994775,31
Q,0.00262,0.994775,148
R,0.00262,0.994775,31
H,0.00263,0.994770,60
M,0.00263,0.994770,27
Q,0.00263,0.994770,90
R,0.00263,0.994770,38
H,0.00264,0.994747,66
M,0.00264,0.994747,28
Q,0.00264,0.994747,70
R,0.00264,0.994747,40
H,0.00265,0.994727,71
M,0.00265,0.994727,32
Q,0.00265,0.994727,113
R,0.00265,0.994727,52
H,0.00266,0.994709,59
M,0.00266,0.994709,29
Q,0.00266,0.994709,69
R,0.00266,0.994709,39
H,0.00267,0.994686,68
M,0.00267,0.994686,38
Q,0.00267,0.994686,73
R,0.00267,0.994686,32
H,0.00268,0.994666,63
M,0.00268,0.994666,34
Q,0.00268,0.994666,88
R,0.00268,0.994666,37
H,0.00269,0.994649,54
M,0.00269,0.994649,35
Q,0.00269,0.994649,113
R,0.00269,0.994649,40
H,0.00270,0.994622,70
M,0.00270,0.994622,29
Q,0.00270,0.994622,101
R,0.00270,0.994622,41
H,0.00271,0.994619,68
M,0.00271,0.994619,27
Q,0.00271,0.994619,95
R,0.00271,0.994619,35
H,0.00272,0.994589,52
M,0.00272,0.994589,41
Q,0.00272,0.994589,110
R,0.00272,0.994589,34
H,0.00273,0.994573,61
M,0.00273,0.994573,30
Q,0.00273,0.994573,79
R,0.00273,0.994573,30
H,0.00274,0.994549,58
M,0.00274,0.994549,24
Q,0.00274,0.994549,96
R,0.00274,0.994549,34
H,0.00275,0.994533,72
M,0.00275,0.994533,27
Q,0.00275,0.994533,78
R,0.00275,0.994533,38
H,0.00276,0.994509,64
M,0.00276,0.994509,30
Q,0.00276,0.994509,85
R,0.00276,0.994509,35
H,0.00277,0.994496,64
M,0.00277,0.994496,32
Q,0.00277,0.994496,95
R,0.00277,0.994496,48
H,0.00278,0.994476,64
M,0.00278,0.994476,25
Q,0.00278,0.994476,77
R,0.00278,0.994476,26
H,0.00279,0.994441,70
M,0.00279,0.994441,38
Q,0.00279,0.994441,57
R,0.00279,0.994441,34
H,0.00280,0.994435,64
M,0.00280,0.994435,28
Q,0.00280,0.994435,79
R,0.00280,0.994435,34
H,0.00281,0.994420,57
M,0.00281,0.994420,25
Q,0.00281,0.994420,91
R,0.00281,0.994420,26
H,0.00282,0.994387,63
M,0.00282,0.994387,36
Q,0.00282,0.994387,59
R,0.00282,0.994387,48
H,0.00283,0.994365,62
M,0.00283,0.994365,30
Q,0.00283,0.994365,93
R,0.00283,0.994365,32
H,0.00284,0.994355,67
M,0.00284,0.994355,28
Q,0.00284,0.994355,96
R,0.00284,0.994355,37
H,0.00285,0.994333,62
M,0.00285,0.994333,27
Q,0.00285,0.994333,94
R,0.00285,0.994333,37
H,0.00286,0.994308,61
M,0.00286,0.994308,29
Q,0.00286,0.994308,62
R,0.00286,0.994308,26
H,0.00287,0.994297,56
M,0.00287,0.994297,39
Q,0.00287,0.994297,56
R,0.00287,0.994297,27
H,0.00288,0.994277,57
M,0.00288,0.994277,29
Q,0.00288,0.994277,90
R,0.00288,0.994277,29
H,0.00289,0.994250,70
M,0.00289,0.994250,26
Q,0.00289,0.994250,79
R,0.00289,0.994250,39
H,0.00290,0.994240,61
M,0.00290,0.994240,43
Q,0.00290,0.994240,90
R,0.00290,0.994240,46
H,0.00291,0.994201,64
M,0.00291,0.994201,28
Q,0.00291,0.994201,63
R,0.00291,0.994201,40
H,0.00292,0.994200,65
M,0.00292,0.994200,36
Q,0.00292,0.994200,81
R,0.00292,0.994200,30
H,0.00293,0.994185,74
M,0.00293,0.994185,30
Q,0.00293,0.994185,128
R,0.00293,0.994185,51
H,0.00294,0.994156,64
M,0.00294,0.994156,25
Q,0.00294,0.994156,56
R,0.00294,0.994156,26
H,0.00295,0.994130,55
M,0.00295,0.994130,27
Q,0.00295,0.994130,85
R,0.00295,0.994130,38
H,0.00296,0.994111,51
M,0.00296,0.994111,31
Q,0.00296,0.994111,61
R,0.00296,0.994111,28
H,0.00297,0.994091,70
M,0.00297,0.994091,39
Q,0.00297,0.994091,71
R,0.00297,0.994091,37
H,0.00298,0.994075,67
M,0.00298,0.994075,30
Q,0.00298,0.994075,68
R,0.00298,0.994075,30
H,0.00299,0.994040,58
M,0.00299,0.994040,26
Q,0.00299,0.994040,71
R,0.00299,0.994040,36
H,0.00300,0.994041,59
M,0.00300,0.994041,29
Q,0.00300,0.994041,80
R,0.00300,0.994041,52
H,0.00301,0.994013,82
M,0.00301,0.994013,46
Q,0.00301,0.994013,83
R,0.00301,0.994013,31
H,0.00302,0.993992,58
M,0.00302,0.993992,33
Q,0.00302,0.993992,88
R,0.00302,0.993992,34
H,0.00303,0.993985,63
M,0.00303,0.993985,29
Q,0.00303,0.993985,109
R,0.00303,0.993985,30
H,0.00304,0.993956,73
M,0.00304,0.993956,29
Q,0.00304,0.993956,91
R,0.00304,0.993956,34
H,0.00305,0.993944,58
M,0.00305,0.993944,24
Q,0.00305,0.993944,82
R,0.00305,0.993944,37
H,0.00306,0.993916,56
M,0.00306,0.993916,31
Q,0.00306,0.993916,77
R,0.00306,0.993916,96
H,0.00307,0.993892,74
M,0.00307,0.993892,32
Q,0.00307,0.993892,80
R,0.00307,0.993892,27
H,0.00308,0.993885,64
M,0.00308,0.993885,25
Q,0.00308,0.993885,67
R,0.00308,0.993885,36
H,0.00309,0.993860,71
M,0.00309,0.993860,25
Q,0.00309,0.993860,92
R,0.00309,0.993860,27
H,0.00310,0.993842,61
M,0.00310,0.993842,26
Q,0.00310,0.993842,80
R,0.00310,0.993842,35
H,0.00311,0.993829,64
M,0.00311,0.993829,31
Q,0.00311,0.993829,93
R,0.00311,0.993829,49
H,0.00312,0.993800,60
M,0.00312,0.993800,48
Q,0.00312,0.993800,57
R,0.00312,0.993800,45
H,0.00313,0.993776,70
M,0.00313,0.993776,31
Q,0.00313,0.993776,78
R,0.00313,0.993776,29
H,0.00314,0.993758,79
M,0.00314,0.993758,35
Q,0.00314,0.993758,90
R,0.00314,0.993758,32
H,0.00315,0.993737,63
M,0.00315,0.993737,37
Q,0.00315,0.993737,49
R,0.00315,0.993737,41
H,0.00316,0.993712,61
M,0.00316,0.993712,28
Q,0.00316,0.993712,54
R,0.00316,0.993712,43
H,0.00317,0.993704,69
M,0.00317,0.993704,30
Q,0.00317,0.993704,93
R,0.00317,0.993704,48
H,0.00318,0.993676,84
M,0.00318,0.993676,35
Q,0.00318,0.993676,73
R,0.00318,0.993676,32
H,0.00319,0.993661,61
M,0.00319,0.993661,31
Q,0.00319,0.993661,58
R,0.00319,0.993661,27
H,0.00320,0.993640,74
M,0.00320,0.993640,33
Q,0.00320,0.993640,73
R,0.00320,0.993640,33
H,0.00321,0.993611,53
M,0.00321,0.993611,25
Q,0.00321,0.993611,60
R,0.00321,0.993611,31
H,0.00322,0.993594,64
M,0.00322,0.993594,35
Q,0.00322,0.993594,68
R,0.00322,0.993594,36
H,0.00323,0.993572,65
M,0.00323,0.993572,34
Q,0.00323,0.993572,51
R,0.00323,0.993572,35
H,0.00324,0.993563,69
M,0.00324,0.993563,33
Q,0.00324,0.993563,100
R,0.00324,0.993563,34
H,0.00325,0.993547,63
M,0.00325,0.993547,29
Q,0.00325,0.993547,77
R,0.00325,0.993547,38
H,0.00326,0.993530,57
M,0.00326,0.993530,29
Q,0.00326,0.993530,65
R,0.00326,0.993530,27
H,0.00327,0.993504,58
M,0.00327,0.993504,33
Q,0.00327,0.993504,96
R,0.00327,0.993504,34
H,0.00328,0.993483,66
M,0.00328,0.993483,31
Q,0.00328,0.993483,64
R,0.00328,0.993483,37
H,0.00329,0.993476,60
M,0.00329,0.993476,27
Q,0.00329,0.993476,96
R,0.00329,0.993476,51
H,0.00330,0.993445,65
M,0.00330,0.993445,33
Q,0.00330,0.993445,59
R,0.00330,0.993445,34
H,0.00331,0.993417,62
M,0.00331,0.993417,37
Q,0.00331,0.993417,62
R,0.00331,0.993417,33
H,0.00332,0.993412,67
M,0.00332,0.993412,40
Q,0.00332,0.993412,73
R,0.00332,0.993412,44
H,0.00333,0.993387,62
M,0.00333,0.993387,25
Q,0.00333,0.993387,63
R,0.00333,0.993387,26
H,0.00334,0.993361,68
M,0.00334,0.993361,26
Q,0.00334,0.993361,77
R,0.00334,0.993361,27
H,0.00335,0.993342,56
M,0.00335,0.993342,25
Q,0.00335,0.993342,66
R,0.00335,0.993342,37
H,0.00336,0.993319,59
M,0.00336,0.993319,32
Q,0.00336,0.993319,78
R,0.00336,0.993319,37
H,0.00337,0.993292,63
M,0.00337,0.993292,36
Q,0.00337,0.993292,68
R,0.00337,0.993292,29
H,0.00338,0.993281,67
M,0.00338,0.993281,25
Q,0.00338,0.993281,67
R,0.00338,0.993281,29
H,0.00339,0.993261,66
M,0.00339,0.993261,26
Q,0.00339,0.993261,76
R,0.00339,0.993261,31
H,0.00340,0.993246,56
M,0.00340,0.993246,33
Q,0.00340,0.993246,69
R,0.00340,0.993246,46
H,0.00341,0.993232,62
M,0.00341,0.993232,31
Q,0.00341,0.993232,92
R,0.00341,0.993232,31
H,0.00342,0.993207,63
M,0.00342,0.993207,38
Q,0.00342,0.993207,102
R,0.00342,0.993207,34
H,0.00343,0.993199,57
M,0.00343,0.993199,28
Q,0.00343,0.993199,70
R,0.00343,0.993199,32
H,0.00344,0.993170,57
M,0.00344,0.993170,31
Q,0.00344,0.993170,76
R,0.00344,0.993170,27
H,0.00345,0.993137,61
M,0.00345,0.993137,25
Q,0.00345,0.993137,85
R,0.00345,0.993137,46
H,0.00346,0.993125,53
M,0.00346,0.993125,35
Q,0.00346,0.993125,59
R,0.00346,0.993125,29
H,0.00347,0.993096,58
M,0.00347,0.993096,44
Q,0.00347,0.993096,80
R,0.00347,0.993096,34
H,0.00348,0.993088,69
M,0.00348,0.993088,31
Q,0.00348,0.993088,84
R,0.00348,0.993088,29
H,0.00349,0.993066,67
M,0.00349,0.993066,29
Q,0.00349,0.993066,95
R,0.00349,0.993066,31
H,0.00350,0.993047,64
M,0.00350,0.993047,32
Q,0.00350,0.993047,58
R,0.00350,0.993047,49
H,0.00351,0.993040,56
M,0.00351,0.993040,26
Q,0.00351,0.993040,71
R,0.00351,0.993040,33
H,0.00352,0.993009,55
M,0.00352,0.993009,37
Q,0.00352,0.993009,92
R,0.00352,0.993009,45
H,0.00353,0.992983,58
M,0.00353,0.992983,26
Q,0.00353,0.992983,54
R,0.00353,0.992983,32
H,0.00354,0.992975,68
M,0.00354,0.992975,26
Q,0.00354,0.992975,79
R,0.00354,0.992975,36
H,0.00355,0.992949,59
M,0.00355,0.992949,28
Q,0.00355,0.992949,72
R,0.00355,0.992949,46
H,0.00356,0.992934,65
M,0.00356,0.992934,25
Q,0.00356,0.992934,92
R,0.00356,0.992934,35
H,0.00357,0.992914,57
M,0.00357,0.992914,44
Q,0.00357,0.992914,56
R,0.00357,0.992914,29
H,0.00358,0.992891,58
M,0.00358,0.992891,27
Q,0.00358,0.992891,59
R,0.00358,0.992891,33
H,0.00359,0.992867,58
M,0.00359,0.992867,24
Q,0.00359,0.992867,60
R,0.00359,0.992867,31
H,0.00360,0.992844,68
M,0.00360,0.992844,35
Q,0.00360,0.992844,65
R,0.00360,0.992844,33
H,0.00361,0.992833,54
M,0.00361,0.992833,25
Q,0.00361,0.992833,66
R,0.00361,0.992833,28
H,0.00362,0.992808,61
M,0.00362,0.992808,31
Q,0.00362,0.992808,77
R,0.00362,0.992808,32
H,0.00363,0.992790,63
M,0.00363,0.992790,25
Q,0.00363,0.992790,78
R,0.00363,0.992790,26
H,0.00364,0.992773,63
M,0.00364,0.992773,31
Q,0.00364,0.992773,62
R,0.00364,0.992773,26
H,0.00365,0.992748,57
M,0.00365,0.992748,28
Q,0.00365,0.992748,73
R,0.00365,0.992748,42
H,0.00366,0.992734,52
M,0.00366,0.992734,33
Q,0.00366,0.992734,61
R,0.00366,0.992734,27
H,0.00367,0.992730,55
M,0.00367,0.992730,36
Q,0.00367,0.992730,81
R,0.00367,0.992730,35
H,0.00368,0.992708,56
M,0.00368,0.992708,25
Q,0.00368,0.992708,58
R,0.00368,0.992708,28
H,0.00369,0.992676,67
M,0.00369,0.992676,36
Q,0.00369,0.992676,73
R,0.00369,0.992676,36
H,0.00370,0.992650,54
M,0.00370,0.992650,33
Q,0.00370,0.992650,81
R,0.00370,0.992650,39
H,0.00371,0.992639,62
M,0.00371,0.992639,30
Q,0.00371,0.992639,60
R,0.00371,0.992639,27
H,0.00372,0.992627,60
M,0.00372,0.992627,34
Q,0.00372,0.992627,72
R,0.00372,0.992627,31
H,0.00373,0.992593,73
M,0.00373,0.992593,25
Q,0.00373,0.992593,69
R,0.00373,0.992593,26
H,0.00374,0.992569,60
M,0.00374,0.992569,32
Q,0.00374,0.992569,100
R,0.00374,0.992569,44
H,0.00375,0.992556,66
M,0.00375,0.992556,37
Q,0.00375,0.992556,71
R,0.00375,0.992556,40
H,0.00376,0.992527,65
M,0.00376,0.992527,24
Q,0.00376,0.992527,50
R,0.00376,0.992527,39
H,0.00377,0.992508,57
M,0.00377,0.992508,39
Q,0.00377,0.992508,83
R,0.00377,0.992508,26
H,0.00378,0.992510,57
M,0.00378,0.992510,33
Q,0.00378,0.992510,65
R,0.00378,0.992510,29
H,0.00379,0.992481,75
M,0.00379,0.992481,25
Q,0.00379,0.992481,76
R,0.00379,0.992481,26
H,0.00380,0.992450,52
M,0.00380,0.992450,26
Q,0.00380,0.992450,91
R,0.00380,0.992450,44
H,0.00381,0.992442,57
M,0.00381,0.992442,27
Q,0.00381,0.992442,86
R,0.00381,0.992442,30
H,0.00382,0.992410,59
M,0.00382,0.992410,43
Q,0.00382,0.992410,55
R,0.00382,0.992410,29
H,0.00383,0.992401,57
M,0.00383,0.992401,27
Q,0.00383,0.992401,75
R,0.00383,0.992401,30
H,0.00384,0.992381,62
M,0.00384,0.992381,25
Q,0.00384,0.992381,57
R,0.00384,0.992381,33
H,0.00385,0.992357,63
M,0.00385,0.992357,29
Q,0.00385,0.992357,71
R,0.00385,0.992357,39
H,0.00386,0.992341,57
M,0.00386,0.992341,31
Q,0.00386,0.992341,66
R,0.00386,0.992341,34
H,0.00387,0.992326,51
M,0.00387,0.992326,36
Q,0.00387,0.992326,60
R,0.00387,0.992326,25
H,0.00388,0.992300,58
M,0.00388,0.992300,24
Q,0.00388,0.992300,79
R,0.00388,0.992300,26
H,0.00389,0.992277,65
M,0.00389,0.992277,25
Q,0.00389,0.992277,81
R,0.00389,0.992277,26
H,0.00390,0.992266,57
M,0.00390,0.992266,31
Q,0.00390,0.992266,61
R,0.00390,0.992266,33
H,0.00391,0.992243,60
M,0.00391,0.992243,25
Q,0.00391,0.992243,73
R,0.00391,0.992243,26
H,0.00392,0.992228,57
M,0.00392,0.992228,35
Q,0.00392,0.992228,83
R,0.00392,0.992228,26
H,0.00393,0.992204,57
M,0.00393,0.992204,31
Q,0.00393,0.992204,70
R,0.00393,0.992204,33
H,0.00394,0.992185,66
M,0.00394,0.992185,24
Q,0.00394,0.992185,82
R,0.00394,0.992185,34
H,0.00395,0.992161,62
M,0.00395,0.992161,25
Q,0.00395,0.992161,80
R,0.00395,0.992161,31
H,0.00396,0.992138,57
M,0.00396,0.992138,30
Q,0.00396,0.992138,78
R,0.00396,0.992138,30
H,0.00397,0.992112,52
M,0.00397,0.992112,35
Q,0.00397,0.992112,54
R,0.00397,0.992112,34
H,0.00398,0.992101,56
M,0.00398,0.992101,26
Q,0.00398,0.992101,54
R,0.00398,0.992101,32
H,0.00399,0.992085,66
M,0.00399,0.992085,31
Q,0.00399,0.992085,85
R,0.00399,0.992085,29
H,0.00400,0.992059,59
M,0.00400,0.992059,25
Q,0.00400,0.992059,59
R,0.00400,0.992059,39
H,0.00401,0.992051,57
M,0.00401,0.992051,32
Q,0.00401,0.992051,61
R,0.00401,0.992051,28
H,0.00402,0.992032,60
M,0.00402,0.992032,35
Q,0.00402,0.992032,64
R,0.00402,0.992032,33
H,0.00403,0.992016,58
M,0.00403,0.992016,31
Q,0.00403,0.992016,70
R,0.00403,0.992016,34
H,0.00404,0.992003,61
M,0.00404,0.992003,31
Q,0.00404,0.992003,61
R,0.00404,0.992003,34
H,0.00405,0.991970,57
M,0.00405,0.991970,31
Q,0.00405,0.991970,64
R,0.00405,0.991970,39
H,0.00406,0.991950,57
M,0.00406,0.991950,25
Q,0.00406,0.991950,71
R,0.00406,0.991950,33
H,0.00407,0.991928,56
M,0.00407,0.991928,34
Q,0.00407,0.991928,87
R,0.00407,0.991928,28
H,0.00408,0.991908,60
M,0.00408,0.991908,25
Q,0.00408,0.991908,50
R,0.00408,0.991908,33
H,0.00409,0.991885,66
M,0.00409,0.991885,25
Q,0.00409,0.991885,70
R,0.00409,0.991885,34
H,0.00410,0.991863,57
M,0.00410,0.991863,25
Q,0.00410,0.991863,84
R,0.00410,0.991863,34
H,0.00411,0.991853,57
M,0.00411,0.991853,24
Q,0.00411,0.991853,80
R,0.00411,0.991853,34
H,0.00412,0.991827,57
M,0.00412,0.991827,36
Q,0.00412,0.991827,60
R,0.00412,0.991827,33
H,0.00413,0.991806,57
M,0.00413,0.991806,29
Q,0.00413,0.991806,67
R,0.00413,0.991806,32
H,0.00414,0.991789,70
M,0.00414,0.991789,28
Q,0.00414,0.991789,71
R,0.00414,0.991789,26
H,0.00415,0.991769,59
M,0.00415,0.991769,30
Q,0.00415,0.991769,73
R,0.00415,0.991769,39
H,0.00416,0.991735,56
M,0.00416,0.991735,30
Q,0.00416,0.991735,68
R,0.00416,0.991735,28
H,0.00417,0.991734,57
M,0.00417,0.991734,35
Q,0.00417,0.991734,84
R,0.00417,0.991734,33
H,0.00418,0.991709,57
M,0.00418,0.991709,24
Q,0.00418,0.991709,84
R,0.00418,0.991709,33
H,0.00419,0.991696,72
M,0.00419,0.991696,25
Q,0.00419,0.991696,51
R,0.00419,0.991696,33
H,0.00420,0.991677,57
M,0.00420,0.991677,25
Q,0.00420,0.991677,78
R,0.00420,0.991677,36
H,0.00421,0.991656,61
M,0.00421,0.991656,26
Q,0.00421,0.991656,64
R,0.00421,0.991656,33
H,0.00422,0.991627,57
M,0.00422,0.991627,35
Q,0.00422,0.991627,73
R,0.00422,0.991627,26
H,0.00423,0.991614,57
M,0.00423,0.991614,31
Q,0.00423,0.991614,69
R,0.00423,0.991614,34
H,0.00424,0.991586,59
M,0.00424,0.991586,31
Q,0.00424,0.991586,63
R,0.00424,0.991586,29
H,0.00425,0.991577,63
M,0.00425,0.991577,25
Q,0.00425,0.991577,82
R,0.00425,0.991577,39
H,0.00426,0.991543,57
M,0.00426,0.991543,31
Q,0.00426,0.991543,70
R,0.00426,0.991543,34
H,0.00427,0.991533,57
M,0.00427,0.991533,35
Q,0.00427,0.991533,57
R,0.00427,0.991533,26
H,0.00428,0.991519,57
M,0.00428,0.991519,25
Q,0.00428,0.991519,56
R,0.00428,0.991519,26
H,0.00429,0.991501,61
M,0.00429,0.991501,31
Q,0.00429,0.991501,66
R,0.00429,0.991501,31
H,0.00430,0.991457,51
M,0.00430,0.991457,31
Q,0.00430,0.991457,57
R,0.00430,0.991457,39
H,0.00431,0.991444,51
M,0.00431,0.991444,31
Q,0.00431,0.991444,77
R,0.00431,0.991444,29
H,0.00432,0.991420,57
M,0.00432,0.991420,36
Q,0.00432,0.991420,72
R,0.00432,0.991420,29
H,0.00433,0.991417,57
M,0.00433,0.991417,31
Q,0.00433,0.991417,69
R,0.00433,0.991417,34
H,0.00434,0.991413,67
M,0.00434,0.991413,25
Q,0.00434,0.991413,63
R,0.00434,0.991413,33
H,0.00435,0.991377,58
M,0.00435,0.991377,25
Q,0.00435,0.991377,70
R,0.00435,0.991377,39
H,0.00436,0.991370,51
M,0.00436,0.991370,31
Q,0.00436,0.991370,71
R,0.00436,0.991370,34
H,0.00437,0.991343,57
M,0.00437,0.991343,35
Q,0.00437,0.991343,51
R,0.00437,0.991343,38
H,0.00438,0.991322,57
M,0.00438,0.991322,30
Q,0.00438,0.991322,72
R,0.00438,0.991322,33
H,0.00439,0.991302,65
M,0.00439,0.991302,24
Q,0.00439,0.991302,62
R,0.00439,0.991302,34
H,0.00440,0.991280,63
M,0.00440,0.991280,26
Q,0.00440,0.991280,83
R,0.00440,0.991280,38
H,0.00441,0.991259,57
M,0.00441,0.991259,30
Q,0.00441,0.991259,71
R,0.00441,0.991259,33
H,0.00442,0.991237,61
M,0.00442,0.991237,36
Q,0.00442,0.991237,71
R,0.00442,0.991237,26
H,0.00443,0.991219,57
M,0.00443,0.991219,31
Q,0.00443,0.991219,53
R,0.00443,0.991219,26
H,0.00444,0.991192,65
M,0.00444,0.991192,25
Q,0.00444,0.991192,76
R,0.00444,0.991192,26
H,0.00445,0.991178,62
M,0.00445,0.991178,27
Q,0.00445,0.991178,82
R,0.00445,0.991178,38
H,0.00446,0.991170,59
M,0.00446,0.991170,31
Q,0.00446,0.991170,60
R,0.00446,0.991170,30
H,0.00447,0.991155,58
M,0.00447,0.991155,35
Q,0.00447,0.991155,55
R,0.00447,0.991155,34
H,0.00448,0.991119,51
M,0.00448,0.991119,25
Q,0.00448,0.991119,53
R,0.00448,0.991119,33
H,0.00449,0.991103,69
M,0.00449,0.991103,26
Q,0.00449,0.991103,82
R,0.00449,0.991103,27
H,0.00450,0.991073,51
M,0.00450,0.991073,32
Q,0.00450,0.991073,81
R,0.00450,0.991073,38
H,0.00451,0.991058,51
M,0.00451,0.991058,31
Q,0.00451,0.991058,71
R,0.00451,0.991058,35
H,0.00452,0.991040,57
M,0.00452,0.991040,36
Q,0.00452,0.991040,78
R,0.00452,0.991040,26
H,0.00453,0.991033,58
M,0.00453,0.991033,31
Q,0.00453,0.991033,67
R,0.00453,0.991033,34
H,0.00454,0.991011,66
M,0.00454,0.991011,25
Q,0.00454,0.991011,72
R,0.00454,0.991011,26
H,0.00455,0.990991,65
M,0.00455,0.990991,36
Q,0.00455,0.990991,90
R,0.00455,0.990991,40
H,0.00456,0.990962,84
M,0.00456,0.990962,38
Q,0.00456,0.990962,98
R,0.00456,0.990962,57
H,0.00457,0.990937,117
M,0.00457,0.990937,401
Q,0.00457,0.990937,385
R,0.00457,0.990937,122
H,0.00458,0.990934,151
M,0.00458,0.990934,65
Q,0.00458,0.990934,90
R,0.00458,0.990934,41
H,0.00459,0.990911,104
M,0.00459,0.990911,48
Q,0.00459,0.990911,138
R,0.00459,0.990911,44
H,0.00460,0.990898,82
M,0.00460,0.990898,35
Q,0.00460,0.990898,70
R,0.00460,0.990898,49
H,0.00461,0.990869,84
M,0.00461,0.990869,28
Q,0.00461,0.990869,106
R,0.00461,0.990869,36
H,0.00462,0.990841,97
M,0.00462,0.990841,55
Q,0.00462,0.990841,83
R,0.00462,0.990841,43
H,0.00463,0.990837,71
M,0.00463,0.990837,32
Q,0.00463,0.990837,70
R,0.00463,0.990837,36
H,0.00464,0.990793,75
M,0.00464,0.990793,32
Q,0.00464,0.990793,117
R,0.00464,0.990793,42
H,0.00465,0.990777,71
M,0.00465,0.990777,41
Q,0.00465,0.990777,81
R,0.00465,0.990777,45
H,0.00466,0.990747,75
M,0.00466,0.990747,39
Q,0.00466,0.990747,91
R,0.00466,0.990747,34
H,0.00467,0.990740,66
M,0.00467,0.990740,39
Q,0.00467,0.990740,62
R,0.00467,0.990740,39
H,0.00468,0.990726,72
M,0.00468,0.990726,33
Q,0.00468,0.990726,68
R,0.00468,0.990726,42
H,0.00469,0.990709,78
M,0.00469,0.990709,32
Q,0.00469,0.990709,77
R,0.00469,0.990709,35
H,0.00470,0.990685,58
M,0.00470,0.990685,32
Q,0.00470,0.990685,77
R,0.00470,0.990685,40
H,0.00471,0.990671,60
M,0.00471,0.990671,31
Q,0.00471,0.990671,83
R,0.00471,0.990671,36
H,0.00472,0.990659,77
M,0.00472,0.990659,45
Q,0.00472,0.990659,83
R,0.00472,0.990659,33
H,0.00473,0.990624,78
M,0.00473,0.990624,30
Q,0.00473,0.990624,86
R,0.00473,0.990624,36
H,0.00474,0.990602,70
M,0.00474,0.990602,32
Q,0.00474,0.990602,86
R,0.00474,0.990602,35
H,0.00475,0.990585,66
M,0.00475,0.990585,32
Q,0.00475,0.990585,48
R,0.00475,0.990585,76
H,0.00476,0.990555,81
M,0.00476,0.990555,29
Q,0.00476,0.990555,114
R,0.00476,0.990555,51
H,0.00477,0.990558,71
M,0.00477,0.990558,44
Q,0.00477,0.990558,108
R,0.00477,0.990558,35
H,0.00478,0.990544,75
M,0.00478,0.990544,39
Q,0.00478,0.990544,69
R,0.00478,0.990544,45
H,0.00479,0.990535,72
M,0.00479,0.990535,34
Q,0.00479,0.990535,77
R,0.00479,0.990535,31
H,0.00480,0.990490,60
M,0.00480,0.990490,29
Q,0.00480,0.990490,63
R,0.00480,0.990490,41
H,0.00481,0.990469,63
M,0.00481,0.990469,26
Q,0.00481,0.990469,76
R,0.00481,0.990469,29
H,0.00482,0.990446,57
M,0.00482,0.990446,34
Q,0.00482,0.990446,85
R,0.00482,0.990446,26
H,0.00483,0.990439,57
M,0.00483,0.990439,32
Q,0.00483,0.990439,85
R,0.00483,0.990439,27
H,0.00484,0.990421,62
M,0.00484,0.990421,26
Q,0.00484,0.990421,80
R,0.00484,0.990421,34
H,0.00485,0.990398,67
M,0.00485,0.990398,29
Q,0.00485,0.990398,80
R,0.00485,0.990398,46
H,0.00486,0.990369,52
M,0.00486,0.990369,24
Q,0.00486,0.990369,68
R,0.00486,0.990369,27
H,0.00487,0.990356,61
M,0.00487,0.990356,32
Q,0.00487,0.990356,79
R,0.00487,0.990356,28
H,0.00488,0.990341,56
M,0.00488,0.990341,30
